chunk_vid_id,chunk_vid_duration,chunk_vid_dimention,chunk_vid_definition,chunk_vid_caption,chunk_vid_licensedContent,chunk_vid_projection
S1cHyyZSYsE,PT1M26S,2d,hd,FALSE,TRUE,rectangular
pC2yUlN2kMU,PT44S,2d,hd,FALSE,TRUE,rectangular
91dCMceBGkg,PT6M19S,2d,hd,FALSE,TRUE,rectangular
nqF4aZGG0a8,PT1M41S,2d,hd,FALSE,TRUE,rectangular
8RuCJCkpnEs,PT44M39S,2d,hd,TRUE,TRUE,rectangular
u_xiYaiBRfI,PT10M7S,2d,hd,FALSE,TRUE,rectangular
7PW1ynLg2LU,PT15M31S,2d,hd,FALSE,TRUE,rectangular
y3qfeoqErtY,PT11M14S,2d,hd,TRUE,TRUE,rectangular
7-T08gSQmxk,PT19M24S,2d,hd,FALSE,TRUE,rectangular
nCwHHLfxA7g,PT6M19S,2d,hd,TRUE,TRUE,rectangular
AwS_DIMeVoM,PT5M59S,2d,hd,TRUE,TRUE,rectangular
RNpm_NglrJQ,PT9M8S,2d,hd,FALSE,TRUE,rectangular
N5fb4psyvwM,PT10M2S,2d,hd,FALSE,FALSE,rectangular
GBWLP-iDUqg,PT1M31S,2d,hd,FALSE,TRUE,rectangular
hmQ5C3aJXlY,PT8M50S,2d,hd,FALSE,TRUE,rectangular
v-934n698RM,PT6M18S,2d,hd,TRUE,TRUE,rectangular
sTyOtjJyjsg,PT11M4S,2d,hd,TRUE,TRUE,rectangular
3o9ZHrLTedo,PT9M8S,2d,hd,FALSE,TRUE,rectangular
udAMokMnMPQ,PT11M17S,2d,hd,FALSE,TRUE,rectangular
DPCW4yvWQT4,PT4M36S,2d,hd,FALSE,TRUE,rectangular
L09dGqLByLo,PT5M39S,2d,hd,FALSE,TRUE,rectangular
QFOeayosZf0,PT42M50S,2d,hd,TRUE,TRUE,rectangular
FLRRARpCwbY,PT4M1S,2d,hd,TRUE,TRUE,rectangular
vlVWrfyoaZg,PT4M1S,2d,hd,TRUE,TRUE,rectangular
_GWZ86_wv0w,PT3M8S,2d,hd,TRUE,TRUE,rectangular
FAb_4GRf4-Y,PT11M52S,2d,hd,FALSE,FALSE,rectangular
VQhvtVJvcdg,PT44S,2d,hd,TRUE,TRUE,rectangular
dhkyX3G320s,PT25M24S,2d,hd,TRUE,TRUE,rectangular
MZBqFxeGGaw,PT7M55S,2d,hd,TRUE,TRUE,rectangular
TRohaoCuWiY,PT1M2S,2d,hd,FALSE,TRUE,rectangular
LPCxBsECSQs,PT4M38S,2d,hd,TRUE,TRUE,rectangular
FygrL4kJC_4,PT10M23S,2d,hd,FALSE,FALSE,rectangular
8iEcQPRRh80,PT3M1S,2d,hd,FALSE,TRUE,rectangular
Aq1ooEespCk,PT2M49S,2d,sd,FALSE,TRUE,rectangular
XYXkHIsslD0,PT21M43S,2d,hd,TRUE,TRUE,rectangular
tcJOWmX-1WY,PT5M6S,2d,hd,TRUE,TRUE,rectangular
386gkrAKKC4,PT25M43S,2d,hd,TRUE,TRUE,rectangular
wm-kHKtTsPg,PT11M18S,2d,hd,FALSE,TRUE,rectangular
rXyKq7izYCQ,PT12M40S,2d,hd,FALSE,TRUE,rectangular
cI5RYgvPHLU,PT4M40S,2d,hd,FALSE,TRUE,rectangular
NqB19wB1eVo,PT8M54S,2d,hd,TRUE,TRUE,rectangular
uO6kMvApcW0,PT2M9S,2d,hd,FALSE,TRUE,rectangular
xEoXJ0krbbA,PT2H19M10S,2d,hd,FALSE,TRUE,rectangular
mEtJAblVxxU,PT11M2S,2d,hd,FALSE,TRUE,rectangular
6lGU6nBSXkM,PT3M9S,2d,hd,TRUE,TRUE,rectangular
4ktHgBSSPwc,PT1H5M45S,2d,hd,TRUE,TRUE,rectangular
m3vPWbJoBrQ,PT3H43M11S,2d,hd,TRUE,TRUE,rectangular
9BV477fs1XU,PT1H36M19S,2d,hd,FALSE,TRUE,rectangular
f-xe1qxhcUI,PT5M7S,2d,hd,FALSE,TRUE,rectangular
3DvCd1SERoU,PT10M50S,2d,hd,FALSE,TRUE,rectangular
t_q95Ty7aTo,PT27M19S,2d,hd,FALSE,TRUE,rectangular
fBy2ePCiA_k,PT44M25S,2d,hd,TRUE,TRUE,rectangular
URfbzdgxFmE,PT2H29M14S,2d,hd,TRUE,TRUE,rectangular
M-EPiVSlWtw,PT26M51S,2d,hd,FALSE,TRUE,rectangular
_QPStIydtgg,PT3M24S,2d,hd,FALSE,TRUE,rectangular
#NAME?,PT17M18S,2d,hd,TRUE,TRUE,rectangular
sSDf7M10KJ0,PT10M10S,2d,hd,FALSE,FALSE,rectangular
PZxBGCVsdZo,PT4M56S,2d,hd,FALSE,TRUE,rectangular
zgEo2dhgAOo,PT10M17S,2d,hd,TRUE,TRUE,rectangular
1fhdHPBqUa8,PT10M54S,2d,hd,FALSE,TRUE,rectangular
sXcRYBZWrUw,PT32S,2d,hd,FALSE,TRUE,rectangular
1i4krQH-2eg,PT5M1S,2d,hd,FALSE,FALSE,rectangular
ZQJQVKWAFoc,PT7M,2d,hd,TRUE,TRUE,rectangular
Js2gg-odaHU,PT6M2S,2d,hd,FALSE,TRUE,rectangular
wmyIZwL7Hyc,PT16M58S,2d,hd,TRUE,TRUE,rectangular
z1giTGoyROI,PT15M10S,2d,hd,FALSE,TRUE,rectangular
UsFFsXXqCLQ,PT10M37S,2d,hd,FALSE,TRUE,rectangular
468Rqf1KvsU,PT19M7S,2d,hd,FALSE,TRUE,rectangular
Gk5uiUOIp9M,PT20M22S,2d,hd,FALSE,TRUE,rectangular
QCa4ORTQ8pM,PT20M3S,2d,hd,FALSE,TRUE,rectangular
SJUBculeEiM,PT32M38S,2d,hd,FALSE,TRUE,rectangular
m2iMjpAkTeQ,PT12M37S,2d,hd,FALSE,TRUE,rectangular
9S1Gc1nSXd4,PT5M32S,2d,hd,FALSE,TRUE,rectangular
9HYG7w9dI44,PT6M50S,2d,hd,FALSE,TRUE,rectangular
VfYJEnKry5w,PT2M15S,2d,hd,TRUE,TRUE,rectangular
FLepbWKgQZo,PT2M55S,2d,hd,FALSE,FALSE,rectangular
1Lsf7S_Hq6A,PT5M15S,2d,hd,FALSE,TRUE,rectangular
CGv_PLrWArs,PT2M9S,2d,hd,FALSE,TRUE,rectangular
iRsvs4qTaNg,PT18M21S,2d,hd,FALSE,TRUE,rectangular
Zb1ShTFP198,PT1M21S,2d,hd,FALSE,TRUE,rectangular
3l5OgRu92UY,PT41M4S,2d,hd,TRUE,TRUE,rectangular
oS2MW3YIJew,PT3M26S,2d,hd,FALSE,TRUE,rectangular
8m13viTynEE,PT2M33S,2d,hd,TRUE,TRUE,rectangular
UO5ktwPXsyM,PT5M46S,2d,hd,TRUE,TRUE,rectangular
Ew-wfNxeZmw,PT51M47S,2d,hd,FALSE,TRUE,rectangular
zIfwaU3S2VM,PT21M5S,2d,hd,FALSE,TRUE,rectangular
RFxuCurY1Bk,PT8M13S,2d,hd,TRUE,TRUE,rectangular
gzgqdPOf11s,PT24M48S,2d,hd,FALSE,TRUE,rectangular
oZlSd0PNhfA,PT55M23S,2d,hd,FALSE,TRUE,rectangular
KuRXxy5Gnoc,PT15M44S,2d,hd,FALSE,TRUE,rectangular
W7w369RuWMQ,PT6M2S,2d,hd,TRUE,FALSE,rectangular
y999fXAx5kQ,PT27M39S,2d,hd,FALSE,TRUE,rectangular
5NHxDBPxPGI,PT5M53S,2d,hd,FALSE,TRUE,rectangular
FOa0EEAcdXM,PT21S,2d,hd,TRUE,FALSE,rectangular
vw1tgc2cJuY,PT1M13S,2d,hd,FALSE,TRUE,rectangular
kZkIDiw0jDU,PT46M57S,2d,hd,FALSE,TRUE,rectangular
1J6XFi2-7JQ,PT2M1S,2d,hd,TRUE,TRUE,rectangular
fEpnqRe9Nl8,PT19M54S,2d,hd,FALSE,TRUE,rectangular
z-1uAjx43cg,PT2M24S,2d,hd,TRUE,TRUE,rectangular
L_r9SDUy-KQ,PT10M2S,2d,hd,FALSE,TRUE,rectangular
Iv22Ko4LQEQ,PT10M2S,2d,hd,FALSE,TRUE,rectangular
8S79QKPHDpg,PT5M20S,2d,hd,FALSE,TRUE,rectangular
#NAME?,PT45M59S,2d,hd,FALSE,TRUE,rectangular
3UR3Au-9dwo,PT8M15S,2d,hd,FALSE,TRUE,rectangular
DmWm3ar0PiQ,PT7M37S,2d,hd,TRUE,TRUE,rectangular
sZKtHvbAk98,PT8M12S,2d,hd,FALSE,TRUE,rectangular
ZkS83demrN8,PT3M31S,2d,hd,FALSE,TRUE,rectangular
270mFrF9nS8,PT4M50S,2d,hd,FALSE,TRUE,rectangular
NiXlKSqZbQI,PT10M12S,2d,hd,FALSE,TRUE,rectangular
_HkJIEimUPA,PT1M50S,2d,hd,FALSE,TRUE,rectangular
f0r_l2iYUzQ,PT1M23S,2d,hd,FALSE,TRUE,rectangular
UTxt7WlPTuY,PT11M21S,2d,hd,FALSE,TRUE,rectangular
gnZ1fHJm1Dk,PT1M41S,2d,hd,TRUE,TRUE,rectangular
x_IG4DeedB4,PT6M39S,2d,hd,TRUE,TRUE,rectangular
qsek42xbk4E,PT21M14S,2d,hd,FALSE,FALSE,rectangular
tY3ZVmkAKyM,PT11M3S,2d,hd,FALSE,TRUE,rectangular
A_yiL6YB7LE,PT6M3S,2d,hd,FALSE,TRUE,rectangular
dhgEpr87Yac,PT11M12S,2d,hd,TRUE,TRUE,rectangular
13z2kF6TiCc,PT2M24S,2d,hd,FALSE,TRUE,rectangular
ndIiPOfRJ_I,PT51M38S,2d,hd,FALSE,TRUE,rectangular
YBpdL9hSac4,PT1M31S,2d,hd,FALSE,TRUE,rectangular
wfWIs2gFTAM,PT6M55S,2d,hd,FALSE,TRUE,rectangular
vICJMS2PrHc,PT24M24S,2d,hd,FALSE,TRUE,rectangular
1-RTjS6h_Ko,PT1M1S,2d,hd,FALSE,TRUE,rectangular
X6waHtSgCTc,PT2M33S,2d,hd,TRUE,TRUE,rectangular
gDPr8Na24QU,PT5M3S,2d,hd,FALSE,TRUE,rectangular
mXiFHDfvn4A,PT3M9S,2d,hd,FALSE,FALSE,rectangular
R-CJpDqby1Q,PT10M5S,2d,hd,TRUE,TRUE,rectangular
yVeGBT7X-pY,PT1H55M56S,2d,hd,FALSE,TRUE,rectangular
Cf1N3Sr72Nk,PT3M43S,2d,hd,FALSE,TRUE,rectangular
uhOZG4yUqZM,PT12M28S,2d,hd,TRUE,TRUE,rectangular
H93Xc4rVENI,PT10M6S,2d,hd,TRUE,TRUE,rectangular
tEWdvI5gbH8,PT3M47S,2d,hd,TRUE,TRUE,rectangular
30GfPJ6yfAE,PT13M45S,2d,hd,TRUE,TRUE,rectangular
XbxRYpuJqDU,PT37M12S,2d,hd,FALSE,TRUE,rectangular
qyTJAcpW6l4,PT7M33S,2d,hd,TRUE,TRUE,rectangular
lzLQP25bTBk,PT31S,2d,hd,FALSE,TRUE,rectangular
uYmpUa38-Fk,PT4M37S,2d,hd,FALSE,TRUE,rectangular
GrY53C9QXWI,PT10M30S,2d,hd,TRUE,TRUE,rectangular
Ar6PIDo7xpU,PT4M10S,2d,hd,TRUE,TRUE,rectangular
PQKu78NnyvU,PT1M34S,2d,hd,TRUE,FALSE,rectangular
Z5GtlHfajgk,PT4M37S,2d,hd,FALSE,TRUE,rectangular
j14d_b9ZP4Q,PT10M2S,2d,hd,FALSE,TRUE,rectangular
guyerzFbc0k,PT13M42S,2d,hd,FALSE,TRUE,rectangular
fSKPdXi73ro,PT6M14S,2d,hd,TRUE,TRUE,rectangular
hblTkXD5Ico,PT16M19S,2d,hd,FALSE,TRUE,rectangular
yZMRXTmFzPs,PT9M25S,2d,hd,FALSE,TRUE,rectangular
kLpH1nSLJSs,PT2M57S,2d,hd,TRUE,TRUE,rectangular
zEfqC--Zudk,PT13M2S,2d,hd,FALSE,TRUE,rectangular
4gOoNKmatUA,PT1M13S,2d,hd,TRUE,TRUE,rectangular
LB86WK96S4E,PT36S,2d,hd,FALSE,TRUE,rectangular
NMbUvsMtqfA,PT23M40S,2d,hd,FALSE,TRUE,rectangular
0X6gO3nDtco,PT5M57S,2d,hd,TRUE,TRUE,rectangular
65728pCGPkg,PT37M35S,2d,hd,TRUE,TRUE,rectangular
L62ag105WX8,PT20M19S,2d,hd,FALSE,FALSE,rectangular
EeCqrFnR_9Q,PT6M31S,2d,hd,FALSE,TRUE,rectangular
OzG7PfxNV1w,PT2M56S,2d,hd,FALSE,TRUE,rectangular
rDbkDWsyguU,PT8M,2d,hd,TRUE,TRUE,rectangular
K0v7yxczipo,PT7M49S,2d,hd,TRUE,TRUE,rectangular
sTfUSq8-9Jw,PT6M12S,2d,hd,TRUE,TRUE,rectangular
2NxXpMAApa0,PT3M10S,2d,hd,FALSE,FALSE,rectangular
izIyhdEHSPo,PT3M24S,2d,hd,FALSE,TRUE,rectangular
V8NAWrKlsAU,PT5M11S,2d,hd,TRUE,FALSE,rectangular
#NAME?,PT2M38S,2d,hd,FALSE,TRUE,rectangular
nh-Ksb0pvh4,PT9M2S,2d,hd,FALSE,TRUE,rectangular
Myrpp7xhmm4,PT5M49S,2d,hd,FALSE,TRUE,rectangular
Z3bUxQ_FXo4,PT2M55S,2d,hd,FALSE,TRUE,rectangular
0bNU_vv6mJA,PT19M29S,2d,hd,FALSE,TRUE,rectangular
lvyMngBdlOY,PT2M6S,2d,hd,FALSE,TRUE,rectangular
IDuEc9MGfJk,PT5M53S,2d,hd,TRUE,TRUE,rectangular
QGuYep0cSAY,PT14M47S,2d,hd,FALSE,TRUE,rectangular
pw-Njg0Hess,PT13M35S,2d,hd,TRUE,TRUE,rectangular
BJpQIcXH90g,PT1M10S,2d,hd,FALSE,TRUE,rectangular
hojp2B2dgC0,PT6M16S,2d,hd,TRUE,TRUE,rectangular
OSnndj5JLCo,PT15M21S,2d,hd,TRUE,TRUE,rectangular
lARpY0nIQx0,PT7M40S,2d,hd,TRUE,TRUE,rectangular
Ept29ceiVfk,PT2M18S,2d,hd,FALSE,TRUE,rectangular
8GHgLMUFajQ,PT10M12S,2d,hd,FALSE,TRUE,rectangular
BvMOWx3S4RA,PT22M42S,2d,hd,FALSE,TRUE,rectangular
wth_duwPf34,PT12M11S,2d,hd,FALSE,TRUE,rectangular
iTRmycnyb84,PT6M8S,2d,hd,FALSE,TRUE,rectangular
o8cenWvPMg8,PT2M41S,2d,hd,TRUE,TRUE,rectangular
VH73_OD7GEk,PT1H6M,2d,hd,FALSE,TRUE,rectangular
2XsIu01UDoo,PT12M22S,2d,hd,FALSE,TRUE,rectangular
xcuVh80dPqo,PT3M15S,2d,hd,FALSE,TRUE,rectangular
y1K_gJI04m4,PT8M57S,2d,hd,FALSE,FALSE,rectangular
veKiSuWl0gg,PT13M46S,2d,hd,FALSE,TRUE,rectangular
RyKX4fxCgFg,PT17M30S,2d,hd,FALSE,TRUE,rectangular
wJs0yai2t-w,PT17M16S,2d,hd,FALSE,TRUE,rectangular
VwAnsAUYnw4,PT4M24S,2d,hd,TRUE,TRUE,rectangular
1r-Lbj892KU,PT4M15S,2d,hd,TRUE,TRUE,rectangular
95kU0jbB4e4,PT9M4S,2d,hd,TRUE,TRUE,rectangular
VIVF65-HTlc,PT6M14S,2d,hd,FALSE,TRUE,rectangular
KxQ9v87qExE,PT9M59S,2d,hd,FALSE,TRUE,rectangular
9GMShsXJwio,PT7M52S,2d,hd,FALSE,TRUE,rectangular
wIimU5-UEPc,PT5M55S,2d,hd,FALSE,TRUE,rectangular
ZCPauvMxV7Q,PT13M9S,2d,hd,TRUE,TRUE,rectangular
QQ_3S-IQm38,PT3M36S,2d,hd,FALSE,TRUE,rectangular
7OsFH1XBUG8,PT10M49S,2d,hd,TRUE,TRUE,rectangular
LvC8VzCcI88,PT29M47S,2d,hd,TRUE,TRUE,rectangular
8F0DyRGTEd4,PT5M17S,2d,hd,FALSE,TRUE,rectangular
BdjahybIrzI,PT6M15S,2d,hd,FALSE,TRUE,rectangular
zYE17Wlep80,PT10M20S,2d,hd,TRUE,TRUE,rectangular
xLtYmhj-0Kg,PT49S,2d,hd,TRUE,TRUE,rectangular
U-zEuTIRbn0,PT11S,2d,hd,FALSE,FALSE,rectangular
UlXPdOuNU3Q,PT3M31S,2d,hd,FALSE,FALSE,rectangular
wRNYoWFjmEc,PT14M33S,2d,hd,TRUE,TRUE,rectangular
nHO50-7l-Vg,PT9M9S,2d,hd,TRUE,TRUE,rectangular
YdYPOJT6aWo,PT14M28S,2d,hd,FALSE,TRUE,rectangular
nCMGU846iTI,PT11M26S,2d,hd,FALSE,TRUE,rectangular
NMJpREnqgYk,PT1M22S,2d,hd,FALSE,TRUE,rectangular
MRH-Wn_zWbU,PT4M43S,2d,hd,FALSE,TRUE,rectangular
3spcEeE5Quc,PT1M42S,2d,hd,TRUE,TRUE,rectangular
Z0vLiQLpsc8,PT4M50S,2d,hd,TRUE,TRUE,rectangular
yWApTTLn2Qk,PT8M51S,2d,hd,FALSE,TRUE,rectangular
zoTxQEsBy-A,PT2M24S,2d,hd,FALSE,TRUE,rectangular
D_eZxSYRhco,PT1M57S,2d,hd,FALSE,TRUE,rectangular
asc5hcs7CNM,PT4M35S,2d,hd,TRUE,TRUE,rectangular
kXbs-k1_jZc,PT1M48S,2d,hd,FALSE,TRUE,rectangular
oge0HJ1S1Vg,PT3M28S,2d,hd,TRUE,TRUE,rectangular
T4cJTv12CT8,PT7M56S,2d,hd,TRUE,TRUE,rectangular
_aG5UXUByn8,PT21M51S,2d,hd,FALSE,TRUE,rectangular
ThzTrGqENHA,PT57M41S,2d,hd,FALSE,TRUE,rectangular
DEPoUsiy21w,PT11M28S,2d,hd,TRUE,TRUE,rectangular
wT6LmoLFXJU,PT20M54S,2d,hd,FALSE,TRUE,rectangular
ZxOmJfCEgoc,PT5M57S,2d,hd,TRUE,TRUE,rectangular
0fT4O86vRZg,PT30M55S,2d,hd,FALSE,TRUE,rectangular
ZOszin9227Q,PT23M29S,2d,hd,FALSE,TRUE,rectangular
pfDZdAzX2kQ,PT46M44S,2d,hd,TRUE,TRUE,rectangular
VA_P3p7MI98,PT5M30S,2d,hd,TRUE,TRUE,rectangular
cvQrxwp3QCk,PT3M1S,2d,hd,TRUE,TRUE,rectangular
S0rYPlProsU,PT21M14S,2d,hd,FALSE,TRUE,rectangular
Rp3ec1IY_cg,PT4M1S,2d,hd,FALSE,TRUE,rectangular
riWLKwTg5AE,PT1M59S,2d,hd,TRUE,TRUE,rectangular
Y0kmRJxULgI,PT12M24S,2d,hd,TRUE,TRUE,rectangular
CUHgqbHPBmI,PT8M38S,2d,hd,FALSE,TRUE,rectangular
giOGqua-34U,PT7M9S,2d,hd,TRUE,TRUE,rectangular
VhuypwO2BcU,PT8M2S,2d,hd,FALSE,TRUE,rectangular
p4a1HcnElEA,PT1M4S,2d,hd,FALSE,TRUE,rectangular
JHWo55y_GDk,PT5M58S,2d,hd,FALSE,TRUE,rectangular
GnMJcTDE8Cg,PT12M29S,2d,hd,FALSE,TRUE,rectangular
UgpL43chE-E,PT3M41S,2d,hd,FALSE,TRUE,rectangular
gAwU89KGqtg,PT2M24S,2d,hd,FALSE,FALSE,rectangular
SISc4GeI6i8,PT5M10S,2d,hd,TRUE,TRUE,rectangular
YIk46yuqUp0,PT13M22S,2d,hd,FALSE,TRUE,rectangular
aE2h8YGeTpg,PT26M13S,2d,hd,FALSE,TRUE,rectangular
9yxNj4EXJmw,PT52M1S,2d,hd,FALSE,FALSE,rectangular
p_RZ-qQkAK8,PT1H29M1S,2d,hd,TRUE,TRUE,rectangular
ivCYitolMGY,PT1M53S,2d,hd,FALSE,TRUE,rectangular
meLOY29qarc,PT1M13S,2d,hd,TRUE,TRUE,rectangular
1eXyk9ie0H0,PT10M24S,2d,hd,FALSE,TRUE,rectangular
oxfLytrYTIk,PT12M11S,2d,hd,FALSE,TRUE,rectangular
#NAME?,PT37M7S,2d,hd,TRUE,TRUE,rectangular
RbAYpgLOgj4,PT56M56S,2d,hd,FALSE,TRUE,rectangular
#NAME?,PT10M58S,2d,hd,TRUE,TRUE,rectangular
xX5OOKtpfPY,PT2M,2d,hd,FALSE,TRUE,rectangular
lq-UD8mFEU8,PT14M13S,2d,hd,FALSE,TRUE,rectangular
Wc91GtbjM-Y,PT22M40S,2d,hd,FALSE,TRUE,rectangular
zb2xp0bnq9o,PT21M10S,2d,hd,FALSE,TRUE,rectangular
jDnWeqmEiqc,PT3M27S,2d,hd,TRUE,TRUE,rectangular
#NAME?,PT10M48S,2d,hd,FALSE,TRUE,rectangular
0eOtSEkLVtw,PT5M13S,2d,hd,TRUE,TRUE,rectangular
qlAYvPPPhmE,PT2M46S,2d,hd,FALSE,FALSE,rectangular
JvV640xrJ28,PT5M4S,2d,hd,TRUE,TRUE,rectangular
1momRQQZPaI,PT40S,2d,hd,TRUE,TRUE,rectangular
NI-zjCfJa-g,PT5M19S,2d,hd,TRUE,TRUE,rectangular
m5YJl9gBnZ8,PT11M1S,2d,hd,FALSE,TRUE,rectangular
C3MhNpO8gjo,PT24M8S,2d,hd,FALSE,FALSE,rectangular
9LfRSms5D5Y,PT2M40S,2d,hd,FALSE,TRUE,rectangular
XyTeupRuKp8,PT5M12S,2d,hd,TRUE,TRUE,rectangular
4YB6mVWadKQ,PT6M37S,2d,hd,TRUE,TRUE,rectangular
oY4JRzrsayc,PT1M55S,2d,hd,TRUE,TRUE,rectangular
jdAtEfXgYEc,PT2H37S,2d,sd,FALSE,TRUE,rectangular
aVOh7jFjFpQ,PT2M45S,2d,hd,FALSE,TRUE,rectangular
Tw3iDWpEJkE,PT7M5S,2d,hd,FALSE,TRUE,rectangular
FgqVlqDc2Rs,PT22M9S,2d,hd,TRUE,FALSE,rectangular
#NAME?,PT38M43S,2d,sd,FALSE,FALSE,rectangular
IcVBcb3fRgU,PT36M52S,2d,hd,FALSE,TRUE,rectangular
ThcZlAqKVmQ,PT29S,2d,hd,FALSE,TRUE,rectangular
KL0oMhNEXSU,PT5M16S,2d,hd,FALSE,TRUE,rectangular
3GpmrIPER38,PT11M27S,2d,hd,FALSE,FALSE,rectangular
9ynR5n97qCI,PT5M41S,2d,hd,FALSE,TRUE,rectangular
Flu-Afl5V4I,PT3M58S,2d,hd,FALSE,TRUE,rectangular
yWG9w1l_pXw,PT39S,2d,hd,FALSE,TRUE,rectangular
ooXKWRzS4Fk,PT4M55S,2d,hd,FALSE,TRUE,rectangular
#NAME?,PT12M38S,2d,hd,TRUE,TRUE,rectangular
5XUwdZkM6N8,PT11M45S,2d,hd,FALSE,TRUE,rectangular
qylgzFWRg7U,PT2M37S,2d,hd,FALSE,TRUE,rectangular
Y82Cs9CFzTE,PT11M35S,2d,hd,FALSE,FALSE,rectangular
HtNWc1AIU20,PT16M45S,2d,hd,FALSE,TRUE,rectangular
601W2iQR3kI,PT2M26S,2d,hd,FALSE,TRUE,rectangular
67QoKA4fbVs,PT46S,2d,hd,FALSE,TRUE,rectangular
wCWUJvqJ4KI,PT1M48S,2d,hd,FALSE,TRUE,rectangular
MgLO_ojVcJ8,PT20M48S,2d,hd,FALSE,TRUE,rectangular
UCEYHvdlFgY,PT3M39S,2d,hd,FALSE,TRUE,rectangular
3mrev4uOh-0,PT14M57S,2d,hd,FALSE,TRUE,rectangular
kL61yQgdWeM,PT1H30M49S,2d,hd,TRUE,TRUE,rectangular
jziRzx_rejw,PT4M50S,2d,hd,TRUE,TRUE,rectangular
J6vlM0Tnjio,PT2M47S,2d,hd,FALSE,TRUE,rectangular
VMqnzALvJwM,PT37M41S,2d,hd,FALSE,TRUE,rectangular
irs3FVSzemA,PT7M21S,2d,hd,FALSE,TRUE,rectangular
TyvM2fb9kdM,PT25M59S,2d,hd,TRUE,TRUE,rectangular
enHNhc7aEo4,PT1M32S,2d,hd,FALSE,TRUE,rectangular
EKIFxjX4pb4,PT8M8S,2d,hd,FALSE,TRUE,rectangular
MTHhRkLLYJ4,PT8M19S,2d,hd,FALSE,TRUE,rectangular
G40RDV-Xfhw,PT1M11S,2d,hd,FALSE,TRUE,rectangular
nARjfRhxRcI,PT3M3S,2d,hd,TRUE,TRUE,rectangular
5dCa4cUvJ4M,PT15M15S,2d,hd,FALSE,TRUE,rectangular
Fmcf-LjWUn4,PT4M8S,2d,hd,TRUE,TRUE,rectangular
LVz0a1xWUsQ,PT2M27S,2d,hd,TRUE,TRUE,rectangular
nxULVWhG1ac,PT3M39S,2d,sd,FALSE,FALSE,rectangular
TFtDdO3gOi4,PT25M30S,2d,hd,FALSE,TRUE,rectangular
Eg84ARTYhCo,PT9M7S,2d,hd,FALSE,TRUE,rectangular
XUqRem0W8L8,PT5M56S,2d,hd,TRUE,FALSE,rectangular
44WiEYFopes,PT4M36S,2d,hd,TRUE,TRUE,rectangular
AVGLZqWzigw,PT12M50S,2d,hd,TRUE,TRUE,rectangular
ZxLex9d5Rek,PT2H7M59S,2d,hd,FALSE,TRUE,rectangular
tGUmbFFKvtU,PT1H44M49S,2d,hd,TRUE,TRUE,rectangular
bPNi_492aEQ,PT5M58S,2d,hd,TRUE,TRUE,rectangular
dlX6OoBSEEs,PT6M49S,2d,hd,TRUE,TRUE,rectangular
dbn2OvD8DdQ,PT3M51S,2d,hd,FALSE,TRUE,rectangular
HPcf65-LzHk,PT8M5S,2d,sd,FALSE,TRUE,rectangular
fl1d4CvIxq8,PT8M59S,2d,hd,FALSE,TRUE,rectangular
1zoKPt1HZjY,PT6M1S,2d,hd,TRUE,TRUE,rectangular
elxWcmlklJw,PT14M45S,2d,hd,TRUE,TRUE,rectangular
KoilLvqi84c,PT14M,2d,hd,FALSE,TRUE,rectangular
Psx6elljRF8,PT24M3S,2d,hd,FALSE,TRUE,rectangular
017wRXOkSDk,PT9M57S,2d,hd,FALSE,TRUE,rectangular
GSIRMdG2-Ps,PT7M25S,2d,hd,TRUE,TRUE,rectangular
zlFiWk5WFgk,PT9M7S,2d,hd,TRUE,TRUE,rectangular
xYtsL9znopI,PT4M32S,2d,hd,FALSE,TRUE,rectangular
BSv9s7Y9VK8,PT3M14S,2d,hd,FALSE,FALSE,rectangular
b03U6BYF9L0,PT7M24S,2d,hd,TRUE,TRUE,rectangular
_hMQe2U4c6w,PT3M49S,2d,hd,FALSE,TRUE,rectangular
VaGYUhKDtVM,PT5M8S,2d,hd,TRUE,TRUE,rectangular
2vk084myCAg,PT2M22S,2d,hd,FALSE,TRUE,rectangular
D5dZ8_OCJV8,PT3M40S,2d,hd,FALSE,TRUE,rectangular
jCb-WcxO5SU,PT1M40S,2d,hd,FALSE,TRUE,rectangular
jzD_yyEcp0M,PT3M52S,2d,hd,TRUE,FALSE,rectangular
p1tiCgVnCQ0,PT3M1S,2d,hd,FALSE,TRUE,rectangular
j7TvKGcFQL8,PT11M17S,2d,hd,FALSE,TRUE,rectangular
7IXQREfdy88,PT3M54S,2d,hd,FALSE,TRUE,rectangular
3F_vdCHlDds,PT5M41S,2d,hd,TRUE,TRUE,rectangular
KV2f2IGg-zk,PT1H4M37S,2d,hd,FALSE,TRUE,rectangular
Z7pLtyvr8vM,PT10M12S,2d,hd,TRUE,TRUE,rectangular
5Te0A7BAC0c,PT3M1S,2d,hd,FALSE,TRUE,rectangular
GZx3eDVE8DA,PT9M1S,2d,hd,TRUE,TRUE,rectangular
D1E0F6hAO9I,PT5M43S,2d,hd,TRUE,TRUE,rectangular
Qagp3T1bOFY,PT20M54S,2d,hd,FALSE,TRUE,rectangular
HUE9mCN7sek,PT4M7S,2d,hd,TRUE,TRUE,rectangular
Zf3sV_iM8Hw,PT10M24S,2d,hd,FALSE,TRUE,rectangular
mpjREfvZiDs,PT9M41S,2d,hd,FALSE,TRUE,rectangular
0BgoFiekqk8,PT20M6S,2d,hd,FALSE,TRUE,rectangular
